-3
-7
-5
4
18
51
32
44
46
-66
-55
-35
-11
-8
-10
9
35
-56
6
-21
21
-4
-13
-101
-34
29
24
-114
-77
-34
-48
-51
-10
-13
-27
-32
-35
-41
-165
-46
-9
-7
3
-53
-10
-19
-17
-11
-46
22
-1
-68
39
-21
-27
-14
9
-26
-24
12
1
-44
-63
-46
-163
41
-8
-18
-27
-49
-63
-4
-12
-41
-40
-39
-67
-124
28
-42
-41
-62
-36
-73
-66
-58
-71
-35
-39
-30
-148
-35
-37
-25
-26
-50
-60
-61
-131
-78
-12
-6
-11
-66
-9
-10
-25
-68
-24
-77
-87
-14
-2
-8
2
1
-134
-23
-15
-17
-23
10
-20
-5
-4
-24
-9
10
-28
-31
-13
-9
-20
-19
-8
13
35
-8
-20
-20
-22
-40
-32
-7
-66
20
17
10
17
50
49
44
-1
4
9
-76
-62
-6
-13
-45
-24
-17
29
47
-9
-101
-72
-97
-81
68
22
-25
-50
-51
-63
-80
-51
-130
-48
-2
-10
21
33
-88
-44
7
-30
-37
-1
1
-25
-43
-33
-99
7
-35
-24
-31
-44
-13
-32
-33
-11
45
-8
7
-88
-22
20
-38
-33
-14
1
0
31
24
32
53
53
18
28
42
-11
-7
-22
15
9
21
40
42
67
35
88
6
8
-24
40
6
31
-17
-26
71
40
67
64
70
-5
-11
37
55
44
27
36
-16
38
50
21
55
51
-35
-25
33
47
28
23
16
-10
7
40
33
9
1
17
-34
23
21
34
28
14
0
20
1
2
19
-15
38
-29
18
23
14
61
36
-63
-43
-58
-57
-13
-49
-6
-32
-13
16
-2
23
-1
-51
-93
-118
-61
-62
-109
28
-33
-39
-20
12
6
-24
-60
-125
-114
-105
-100
-88
6
18
-8
-94
-69
-74
-72
-46
-42
-37
-99
-30
-19
14
-3
-2
-38
-109
-86
-29
-65
-91
-64
-59
-35
-31
-4
-1
-64
-69
-60
-1
-43
-60
-65
-41
-57
-10
-93
-41
-19
-95
4
-15
27
-10
-6
-37
-20
-49
10
-88
-90
-19
-66
21
9
11
9
21
-11
-22
-26
-19
-49
-63
-23
-17
12
-1
21
15
28
26
23
12
-4
-9
18
7
15
5
17
0
40
-17
3
39
34
17
5
-22
-1
7
55
59
55
34
-89
-35
15
0
44
23
3
-21
24
36
64
15
7
-91
-28
-4
14
44
51
-84
-66
36
26
54
14
-18
-52
-11
-10
5
43
13
-77
-74
31
17
18
7
-5
-41
-14
5
15
31
13
-50
-75
27
5
45
15
-35
-49
-1
13
-29
62
-61
-10
-13
-34
32
2
-11
-6
-24
-26
-24
-47
-10
-76
3
-8
-18
-56
-52
-64
-91
-152
-139
-105
-96
-42
-12
-14
1
1
3
-8
-4
-13
21
-78
-8
6
-18
-7
8
-1
-37
-56
-46
-46
-59
-125
-68
-60
-134
-168
-73
-23
50
104
62
34
-8
-64
-91
-127
-133
-65
-70
-56
-67
-30
-17
-16
-49
17
-43
-95
-146
-124
-37
-7
-60
-157
-49
-112
7
25
38
-30
-64
-77
-90
-30
-17
-65
-66
-35
-79
-40
0
-1
0
-36
-57
-57
-5
20
-25
-84
-2
-12
-9
19
24
-52
-51
-65
-75
-28
-8
-43
-123
10
-87
-56
68
-9
-81
-56
-34
-108
-90
26
19
8
-50
-28
-23
5
-73
-84
-30
-45
-125
8
34
-19
-71
-46
-120
28
52
-8
-13
-77
-53
22
73
45
14
52
13
57
32
37
27
-29
-71
13
72
57
23
17
62
-89
55
49
8
-5
-40
-48
4
35
19
19
-75
11
-38
-62
-85
-23
-40
-31
-32
-35
-21
-18
-9
-106
-66
30
7
-15
-77
-17
29
-8
6
-36
-40
-63
-5
8
74
62
18
28
73
80
89
48
58
64
81
16
8
19
57
-12
-23
54
47
23
34
46
59
95
1
-19
-52
-2
4
-30
-46
-7
4
-4
-14
-46
-27
-123
-16
-35
-33
9
-39
-36
-51
10
18
-38
-40
-57
-37
20
24
-4
-37
-44
-42
0
47
23
-12
43
-26
5
76
91
44
-20
4
-42
49
64
63
6
45
-11
-13
16
100
-7
-48
-5
-5
23
67
-2
-24
-62
-75
30
29
-43
-133
-76
-54
-53
3
46
-42
-30
